Trl;Block;BlkTrl;Samp;S.Lat;ChKey1;ChKey2;ChKey3;ChKey4;Chlat;ChCorr;HitKey;Result
29;treinoab2;8;A1.jpg;651;B3.jpg;B2.jpg;B1.jpg;grey.jpg;1231;3;3;1
30;treinoab2;9;A2.jpg;465;B1.jpg;B3.jpg;grey.jpg;B2.jpg;1080;4;4;1
31;treinoab2;10;A3.jpg;404;B2.jpg;B3.jpg;grey.jpg;B1.jpg;703;2;2;1
32;treinoab2;11;A2.jpg;354;B3.jpg;grey.jpg;B1.jpg;B2.jpg;2152;4;4;1
33;treinoab2;12;A3.jpg;327;grey.jpg;B1.jpg;B3.jpg;B2.jpg;4583;3;3;1
34;treinoab2;13;A3.jpg;609;B3.jpg;B2.jpg;grey.jpg;B1.jpg;2704;1;1;1
35;treinoab2;14;A1.jpg;313;B2.jpg;B1.jpg;B3.jpg;grey.jpg;1584;2;1;0
36;treinoab2;15;A1.jpg;18559;B2.jpg;grey.jpg;B3.jpg;B1.jpg;1667;4;1;0
37;treinoab2;16;A2.jpg;851;B2.jpg;B3.jpg;grey.jpg;B1.jpg;2872;1;1;1
38;treinoab2;17;A1.jpg;583;grey.jpg;B1.jpg;B3.jpg;B2.jpg;1216;2;4;0
39;treinoab2;18;A2.jpg;552;B2.jpg;grey.jpg;B1.jpg;B3.jpg;1375;1;3;0
40;treinoab3;1;A2.jpg;1268;B1.jpg;B3.jpg;B2.jpg;grey.jpg;3992;3;3;1
41;treinoab3;2;A1.jpg;874;B1.jpg;grey.jpg;B3.jpg;B2.jpg;2383;1;1;1
42;treinoab3;3;A3.jpg;603;B3.jpg;B2.jpg;grey.jpg;B1.jpg;1423;1;1;1
43;treinoab3;4;A1.jpg;753;B3.jpg;grey.jpg;B2.jpg;B1.jpg;1353;4;3;0
44;treinoab3;5;A3.jpg;559;grey.jpg;B1.jpg;B3.jpg;B2.jpg;888;3;3;1
45;treinoab3;6;A2.jpg;830;B2.jpg;B3.jpg;grey.jpg;B1.jpg;1335;1;4;0
46;treinoab3;7;A1.jpg;766;grey.jpg;B1.jpg;B2.jpg;B3.jpg;2368;2;3;0
47;treinoab3;8;A1.jpg;540;grey.jpg;B2.jpg;B1.jpg;B3.jpg;1400;3;2;0
48;treinoab3;9;A2.jpg;735;B3.jpg;B2.jpg;B1.jpg;grey.jpg;3903;2;1;0
49;treinoab3;10;A3.jpg;744;B1.jpg;grey.jpg;B2.jpg;B3.jpg;967;4;4;1
50;treinoab3;11;A3.jpg;793;B2.jpg;B3.jpg;B1.jpg;grey.jpg;1048;2;2;1
51;treinoab3;12;A1.jpg;601;B1.jpg;B2.jpg;B3.jpg;grey.jpg;1160;1;2;0
52;treinoab3;13;A2.jpg;605;B3.jpg;B1.jpg;B2.jpg;grey.jpg;1824;3;2;0
53;treinoab3;14;A1.jpg;637;B2.jpg;B3.jpg;grey.jpg;B1.jpg;1488;4;4;1
54;treinoab3;15;A3.jpg;511;B3.jpg;B1.jpg;grey.jpg;B2.jpg;904;1;1;1
55;treinoab3;16;A2.jpg;569;grey.jpg;B2.jpg;B1.jpg;B3.jpg;1176;2;3;0
56;treinoab3;17;A2.jpg;655;B1.jpg;grey.jpg;B3.jpg;B2.jpg;1880;4;4;1
57;treinoab3;18;A3.jpg;561;B2.jpg;grey.jpg;B3.jpg;B1.jpg;880;3;3;1
4;treinoab4;1;A1.jpg;2328;B1.jpg;grey.jpg;B2.jpg;B3.jpg;3017;1;3;0
5;treinoab4;2;A2.jpg;830;grey.jpg;B1.jpg;B2.jpg;B3.jpg;1912;3;2;0
6;treinoab4;3;A1.jpg;548;B2.jpg;B3.jpg;grey.jpg;B1.jpg;1647;4;4;1
7;treinoab4;4;A3.jpg;580;B3.jpg;B2.jpg;B1.jpg;grey.jpg;752;1;1;1
8;treinoab4;5;A3.jpg;606;B1.jpg;B2.jpg;B3.jpg;grey.jpg;832;3;3;1
9;treinoab4;6;A1.jpg;458;grey.jpg;B1.jpg;B3.jpg;B2.jpg;2016;2;4;0
10;treinoab4;7;A2.jpg;1725;B2.jpg;B3.jpg;grey.jpg;B1.jpg;6808;1;1;1
11;treinoab4;8;A3.jpg;685;B2.jpg;B1.jpg;grey.jpg;B3.jpg;760;4;4;1
12;treinoab4;9;A2.jpg;382;grey.jpg;B2.jpg;B1.jpg;B3.jpg;1695;2;2;1
13;treinoab4;10;A3.jpg;1190;B1.jpg;B3.jpg;B2.jpg;grey.jpg;1440;2;2;1
14;treinoab4;11;A1.jpg;669;B2.jpg;grey.jpg;B1.jpg;B3.jpg;1888;3;3;1
15;treinoab4;12;A1.jpg;600;B1.jpg;grey.jpg;B3.jpg;B2.jpg;1055;1;1;1
16;treinoab4;13;A2.jpg;545;grey.jpg;B3.jpg;B2.jpg;B1.jpg;680;3;3;1
17;treinoab4;14;A3.jpg;438;B3.jpg;grey.jpg;B1.jpg;B2.jpg;1088;1;1;1
18;treinoab4;15;A1.jpg;12166;B3.jpg;B2.jpg;grey.jpg;B1.jpg;3296;4;4;1
19;treinoab4;16;A2.jpg;536;grey.jpg;B2.jpg;B1.jpg;B3.jpg;863;2;2;1
20;treinoab4;17;A2.jpg;1042;B3.jpg;B1.jpg;grey.jpg;B2.jpg;1352;4;4;1
21;treinoab4;18;A3.jpg;624;B1.jpg;B2.jpg;B3.jpg;grey.jpg;1016;3;3;1
22;treinoab5;1;A3.jpg;521;grey.jpg;B1.jpg;B2.jpg;B3.jpg;799;4;4;1
23;treinoab5;2;A2.jpg;588;grey.jpg;B2.jpg;B3.jpg;B1.jpg;1584;2;2;1
24;treinoab5;3;A3.jpg;504;B1.jpg;B3.jpg;B2.jpg;grey.jpg;768;2;2;1
25;treinoab5;4;A1.jpg;727;B3.jpg;grey.jpg;B1.jpg;B2.jpg;1383;3;3;1
26;treinoab5;5;A3.jpg;398;B1.jpg;B2.jpg;grey.jpg;B3.jpg;967;4;4;1
27;treinoab5;6;A1.jpg;691;B1.jpg;B3.jpg;B2.jpg;grey.jpg;2031;1;1;1
28;treinoab5;7;A2.jpg;568;grey.jpg;B1.jpg;B2.jpg;B3.jpg;871;3;3;1
29;treinoab5;8;A1.jpg;751;B3.jpg;B2.jpg;B1.jpg;grey.jpg;1160;3;3;1
30;treinoab5;9;A2.jpg;631;B1.jpg;B3.jpg;grey.jpg;B2.jpg;687;4;4;1
31;treinoab5;10;A3.jpg;591;B2.jpg;B3.jpg;grey.jpg;B1.jpg;736;2;2;1
32;treinoab5;11;A2.jpg;458;B3.jpg;grey.jpg;B1.jpg;B2.jpg;568;4;4;1
33;treinoab5;12;A3.jpg;522;grey.jpg;B1.jpg;B3.jpg;B2.jpg;591;3;3;1
34;treinoab5;13;A3.jpg;319;B3.jpg;B2.jpg;grey.jpg;B1.jpg;728;1;1;1
35;treinoab5;14;A1.jpg;338;B2.jpg;B1.jpg;B3.jpg;grey.jpg;1111;2;2;1
36;treinoab5;15;A1.jpg;577;B2.jpg;grey.jpg;B3.jpg;B1.jpg;1199;4;4;1
37;treinoab5;16;A2.jpg;528;B2.jpg;B3.jpg;grey.jpg;B1.jpg;1759;1;1;1
38;treinoab5;17;A1.jpg;565;grey.jpg;B1.jpg;B3.jpg;B2.jpg;823;2;2;1
39;treinoab5;18;A2.jpg;446;B2.jpg;grey.jpg;B1.jpg;B3.jpg;991;1;1;1
40;treinoac1;1;A3.jpg;321;C1.jpg;C2.jpg;C3.jpg;grey.jpg;6847;3;3;1
41;treinoac1;2;A1.jpg;758;grey.jpg;C1.jpg;C3.jpg;C2.jpg;2223;2;2;1
42;treinoac1;3;A3.jpg;657;C2.jpg;C1.jpg;grey.jpg;C3.jpg;735;4;4;1
43;treinoac1;4;A2.jpg;600;grey.jpg;C2.jpg;C1.jpg;C3.jpg;2303;2;2;1
44;treinoac1;5;A2.jpg;428;grey.jpg;C1.jpg;C2.jpg;C3.jpg;2511;3;3;1
45;treinoac1;6;A3.jpg;433;C1.jpg;C2.jpg;C3.jpg;grey.jpg;920;3;3;1
46;treinoac1;7;A2.jpg;719;C2.jpg;C3.jpg;grey.jpg;C1.jpg;3215;1;1;1
47;treinoac1;8;A3.jpg;640;C3.jpg;grey.jpg;C1.jpg;C2.jpg;1831;1;1;1
48;treinoac1;9;A1.jpg;927;C3.jpg;C2.jpg;grey.jpg;C1.jpg;1287;4;4;1
49;treinoac1;10;A3.jpg;575;C3.jpg;C2.jpg;C1.jpg;grey.jpg;808;1;1;1
50;treinoac1;11;A1.jpg;613;C2.jpg;grey.jpg;C1.jpg;C3.jpg;800;3;3;1
51;treinoac1;12;A1.jpg;328;C1.jpg;grey.jpg;C3.jpg;C2.jpg;1559;1;1;1
52;treinoac1;13;A2.jpg;410;grey.jpg;C3.jpg;C2.jpg;C1.jpg;1679;3;3;1
53;treinoac1;14;A1.jpg;491;C2.jpg;C3.jpg;grey.jpg;C1.jpg;896;4;4;1
54;treinoac1;15;A2.jpg;588;grey.jpg;C2.jpg;C1.jpg;C3.jpg;3344;2;2;1
55;treinoac1;16;A3.jpg;523;C1.jpg;C3.jpg;C2.jpg;grey.jpg;1007;2;2;1
56;treinoac1;17;A2.jpg;673;C3.jpg;C1.jpg;grey.jpg;C2.jpg;1151;4;4;1
57;treinoac1;18;A1.jpg;586;C1.jpg;grey.jpg;C2.jpg;C3.jpg;1295;1;1;1
58;treinoad1;1;A3.jpg;465;D1.jpg;D2.jpg;D3.jpg;grey.jpg;7223;3;2;0
59;treinoad1;2;A2.jpg;1300;D2.jpg;D3.jpg;grey.jpg;D1.jpg;1975;1;4;0
60;treinoad1;3;A3.jpg;634;D1.jpg;D2.jpg;D3.jpg;grey.jpg;2983;3;1;0
61;treinoad1;4;A1.jpg;526;D1.jpg;grey.jpg;D3.jpg;D2.jpg;1833;1;1;1
62;treinoad1;5;A2.jpg;950;grey.jpg;D1.jpg;D3.jpg;D2.jpg;2239;4;3;0
63;treinoad1;6;A3.jpg;599;D2.jpg;D1.jpg;grey.jpg;D3.jpg;2343;4;4;1
64;treinoad1;7;A1.jpg;768;D2.jpg;D3.jpg;D1.jpg;grey.jpg;1040;3;3;1
65;treinoad1;8;A2.jpg;612;grey.jpg;D2.jpg;D1.jpg;D3.jpg;1959;2;4;0
66;treinoad1;9;A2.jpg;587;grey.jpg;D1.jpg;D2.jpg;D3.jpg;3095;3;3;1
67;treinoad1;10;A1.jpg;667;D2.jpg;D3.jpg;grey.jpg;D1.jpg;1007;4;4;1
68;treinoad1;11;A3.jpg;468;D3.jpg;grey.jpg;D1.jpg;D2.jpg;2591;1;1;1
69;treinoad1;12;A1.jpg;1679;D3.jpg;D2.jpg;grey.jpg;D1.jpg;1759;4;4;1
70;treinoad1;13;A3.jpg;609;D3.jpg;D2.jpg;D1.jpg;grey.jpg;1176;1;1;1
71;treinoad1;14;A1.jpg;598;D1.jpg;grey.jpg;D2.jpg;D3.jpg;1479;1;1;1
72;treinoad1;15;A2.jpg;657;grey.jpg;D2.jpg;D1.jpg;D3.jpg;1080;2;2;1
73;treinoad1;16;A3.jpg;520;D2.jpg;grey.jpg;D1.jpg;D3.jpg;1591;4;4;1
74;treinoad1;17;A2.jpg;775;D3.jpg;D1.jpg;grey.jpg;D2.jpg;1015;4;4;1
75;treinoad1;18;A1.jpg;512;grey.jpg;D3.jpg;D1.jpg;D2.jpg;1344;3;3;1
76;treinoad2;1;A1.jpg;549;D1.jpg;D3.jpg;D2.jpg;grey.jpg;1911;1;1;1
77;treinoad2;2;A3.jpg;519;D1.jpg;D3.jpg;D2.jpg;grey.jpg;1120;2;2;1
78;treinoad2;3;A2.jpg;572;D2.jpg;grey.jpg;D1.jpg;D3.jpg;1992;1;1;1
79;treinoad2;4;A1.jpg;400;D3.jpg;D2.jpg;D1.jpg;grey.jpg;768;3;3;1
80;treinoad2;5;A2.jpg;554;D3.jpg;grey.jpg;D1.jpg;D2.jpg;3143;4;4;1
81;treinoad2;6;A3.jpg;564;grey.jpg;D1.jpg;D3.jpg;D2.jpg;2072;3;3;1
82;treinoad2;7;A2.jpg;753;grey.jpg;D1.jpg;D2.jpg;D3.jpg;3439;3;3;1
83;treinoad2;8;A1.jpg;654;grey.jpg;D1.jpg;D3.jpg;D2.jpg;1648;2;2;1
84;treinoad2;9;A2.jpg;704;D1.jpg;D3.jpg;grey.jpg;D2.jpg;1168;4;4;1
85;treinoad2;10;A2.jpg;431;grey.jpg;D2.jpg;D3.jpg;D1.jpg;1496;2;2;1
86;treinoad2;11;A1.jpg;526;D3.jpg;grey.jpg;D1.jpg;D2.jpg;1640;3;3;1
87;treinoad2;12;A3.jpg;611;grey.jpg;D1.jpg;D2.jpg;D3.jpg;1224;4;4;1
88;treinoad2;13;A3.jpg;530;D3.jpg;D2.jpg;grey.jpg;D1.jpg;2392;1;1;1
89;treinoad2;14;A1.jpg;1070;D2.jpg;D1.jpg;D3.jpg;grey.jpg;1832;2;2;1
90;treinoad2;15;A1.jpg;609;D2.jpg;grey.jpg;D3.jpg;D1.jpg;1480;4;4;1
91;treinoad2;16;A3.jpg;433;D2.jpg;D3.jpg;grey.jpg;D1.jpg;1136;2;2;1
92;treinoad2;17;A2.jpg;511;D2.jpg;D3.jpg;grey.jpg;D1.jpg;2023;1;1;1
93;treinoad2;18;A3.jpg;1380;D1.jpg;D2.jpg;grey.jpg;D3.jpg;3152;4;4;1
94;mix1;1;A1.jpg;1718;C1.jpg;grey.jpg;C2.jpg;C3.jpg;6688;1;1;1
95;mix1;2;A2.jpg;1032;D2.jpg;grey.jpg;D1.jpg;D3.jpg;3952;1;1;1
96;mix1;3;A1.jpg;605;grey.jpg;B3.jpg;B2.jpg;B1.jpg;4104;4;4;1
97;mix1;4;A2.jpg;551;grey.jpg;D1.jpg;D3.jpg;D2.jpg;3014;4;4;1
98;mix1;5;A2.jpg;941;B3.jpg;B2.jpg;grey.jpg;B1.jpg;2408;2;2;1
99;mix1;6;A3.jpg;736;grey.jpg;C2.jpg;C1.jpg;C3.jpg;1280;4;4;1
100;mix1;7;A3.jpg;475;B3.jpg;B2.jpg;B1.jpg;grey.jpg;1352;1;1;1
101;mix1;8;A1.jpg;477;grey.jpg;D3.jpg;D2.jpg;D1.jpg;1528;4;4;1
102;mix1;9;A3.jpg;579;B2.jpg;B1.jpg;B3.jpg;grey.jpg;888;3;3;1
103;mix1;10;A1.jpg;589;grey.jpg;B1.jpg;B2.jpg;B3.jpg;1856;2;2;1
104;mix1;11;A3.jpg;628;C3.jpg;C1.jpg;grey.jpg;C2.jpg;1208;1;1;1
105;mix1;12;A3.jpg;664;D1.jpg;grey.jpg;D3.jpg;D2.jpg;1048;3;3;1
106;mix1;13;A1.jpg;398;grey.jpg;D1.jpg;D2.jpg;D3.jpg;1616;2;2;1
107;mix1;14;A2.jpg;342;C1.jpg;C2.jpg;C3.jpg;grey.jpg;2920;2;2;1
108;mix1;15;A2.jpg;400;B2.jpg;B3.jpg;grey.jpg;B1.jpg;1120;1;1;1
109;mix1;16;A1.jpg;999;C2.jpg;C3.jpg;grey.jpg;C1.jpg;2408;4;4;1
110;mix1;17;A3.jpg;525;D1.jpg;D3.jpg;D2.jpg;grey.jpg;1464;2;2;1
111;mix1;18;A1.jpg;617;grey.jpg;C2.jpg;C1.jpg;C3.jpg;4176;3;2;0
112;mix1;19;A2.jpg;719;B3.jpg;B1.jpg;grey.jpg;B2.jpg;2104;4;4;1
113;mix1;20;A2.jpg;366;C3.jpg;C1.jpg;C2.jpg;grey.jpg;2872;3;3;1
114;mix1;21;A1.jpg;618;grey.jpg;B3.jpg;B1.jpg;B2.jpg;1472;3;3;1
115;mix1;22;A3.jpg;777;grey.jpg;C3.jpg;C2.jpg;C1.jpg;888;2;2;1
116;mix1;23;A2.jpg;393;C2.jpg;grey.jpg;C1.jpg;C3.jpg;1560;1;1;1
117;mix1;24;A2.jpg;318;grey.jpg;D1.jpg;D2.jpg;D3.jpg;3888;3;3;1
118;mix1;25;A3.jpg;1201;grey.jpg;B3.jpg;B2.jpg;B1.jpg;1648;2;2;1
119;mix1;26;A1.jpg;371;D3.jpg;D2.jpg;D1.jpg;grey.jpg;1544;3;3;1
120;mix1;27;A3.jpg;595;D1.jpg;D2.jpg;grey.jpg;D3.jpg;3775;4;4;1
121;mix2;1;A3.jpg;534;grey.jpg;C1.jpg;C2.jpg;C3.jpg;832;4;4;1
122;mix2;2;A3.jpg;225;C2.jpg;C3.jpg;C1.jpg;grey.jpg;1159;2;2;1
123;mix2;3;A1.jpg;449;D1.jpg;grey.jpg;D3.jpg;D2.jpg;1472;1;1;1
124;mix2;4;A3.jpg;615;D2.jpg;D3.jpg;grey.jpg;D1.jpg;6241;2;2;1
125;mix2;5;A2.jpg;520;B3.jpg;B2.jpg;B1.jpg;grey.jpg;2520;2;2;1
126;mix2;6;A1.jpg;666;C3.jpg;C2.jpg;grey.jpg;C1.jpg;3055;4;2;0
127;mix2;7;A2.jpg;1926;grey.jpg;D1.jpg;D2.jpg;D3.jpg;1927;3;3;1
128;mix2;8;A2.jpg;486;D3.jpg;D1.jpg;grey.jpg;D2.jpg;1215;4;4;1
129;mix2;9;A3.jpg;496;B1.jpg;grey.jpg;B3.jpg;B2.jpg;1039;3;3;1
130;mix2;10;A3.jpg;311;C3.jpg;C2.jpg;grey.jpg;C1.jpg;1471;1;1;1
131;mix2;11;A1.jpg;401;C2.jpg;C3.jpg;C1.jpg;grey.jpg;2311;3;3;1
132;mix2;12;A1.jpg;409;grey.jpg;D2.jpg;D3.jpg;D1.jpg;3822;4;4;1
133;mix2;13;A2.jpg;436;B3.jpg;grey.jpg;B1.jpg;B2.jpg;2759;4;4;1
134;mix2;14;A2.jpg;483;grey.jpg;C2.jpg;C3.jpg;C1.jpg;2607;2;4;0
135;mix2;15;A2.jpg;594;D2.jpg;D3.jpg;D1.jpg;grey.jpg;1703;1;1;1
136;mix2;16;A1.jpg;244;B3.jpg;B2.jpg;grey.jpg;B1.jpg;2136;4;4;1
137;mix2;17;A3.jpg;275;grey.jpg;D2.jpg;D3.jpg;D1.jpg;1215;3;3;1
138;mix2;18;A2.jpg;365;B2.jpg;grey.jpg;B1.jpg;B3.jpg;3743;1;1;1
139;mix2;19;A3.jpg;593;B1.jpg;B3.jpg;B2.jpg;grey.jpg;1191;2;2;1
140;mix2;20;A1.jpg;380;B2.jpg;B3.jpg;B1.jpg;grey.jpg;2639;3;3;1
141;mix2;21;A1.jpg;363;C1.jpg;C2.jpg;grey.jpg;C3.jpg;1975;1;1;1
142;mix2;22;A1.jpg;469;grey.jpg;D1.jpg;D2.jpg;D3.jpg;2191;2;2;1
143;mix2;23;A2.jpg;565;C2.jpg;grey.jpg;C1.jpg;C3.jpg;2775;1;1;1
144;mix2;24;A1.jpg;586;grey.jpg;B1.jpg;B3.jpg;B2.jpg;1831;2;2;1
145;mix2;25;A3.jpg;535;B3.jpg;B1.jpg;grey.jpg;B2.jpg;1088;1;1;1
146;mix2;26;A2.jpg;431;C3.jpg;grey.jpg;C2.jpg;C1.jpg;2240;3;3;1
147;mix2;27;A3.jpg;435;grey.jpg;D1.jpg;D2.jpg;D3.jpg;1991;4;4;1
148;mix3;1;A2.jpg;439;grey.jpg;D1.jpg;D2.jpg;D3.jpg;2855;3;3;1
149;mix3;2;A1.jpg;436;C3.jpg;grey.jpg;C2.jpg;C1.jpg;1608;4;4;1
150;mix3;3;A2.jpg;463;C2.jpg;C3.jpg;C1.jpg;grey.jpg;2631;1;1;1
151;mix3;4;A1.jpg;516;grey.jpg;B2.jpg;B3.jpg;B1.jpg;1511;4;4;1
152;mix3;5;A1.jpg;232;D2.jpg;D1.jpg;grey.jpg;D3.jpg;1952;2;2;1
153;mix3;6;A2.jpg;539;B1.jpg;B3.jpg;grey.jpg;B2.jpg;5015;4;4;1
154;mix3;7;A3.jpg;328;grey.jpg;C1.jpg;C3.jpg;C2.jpg;1112;3;3;1
155;mix3;8;A1.jpg;770;D1.jpg;D2.jpg;D3.jpg;grey.jpg;2280;1;1;1
156;mix3;9;A3.jpg;440;B2.jpg;grey.jpg;B3.jpg;B1.jpg;1279;3;3;1
157;mix3;10;A1.jpg;360;C1.jpg;C2.jpg;grey.jpg;C3.jpg;3151;1;1;1
158;mix3;11;A1.jpg;4004;C2.jpg;C3.jpg;C1.jpg;grey.jpg;2312;3;3;1
159;mix3;12;A3.jpg;492;D1.jpg;D3.jpg;grey.jpg;D2.jpg;2207;2;2;1
160;mix3;13;A2.jpg;393;grey.jpg;B2.jpg;B1.jpg;B3.jpg;1848;2;2;1
161;mix3;14;A1.jpg;1501;D2.jpg;grey.jpg;D3.jpg;D1.jpg;1415;4;4;1
162;mix3;15;A2.jpg;513;grey.jpg;C3.jpg;C2.jpg;C1.jpg;2287;3;3;1
163;mix3;16;A3.jpg;888;D2.jpg;D1.jpg;D3.jpg;grey.jpg;4528;3;3;1
164;mix3;17;A3.jpg;263;B3.jpg;B1.jpg;grey.jpg;B2.jpg;2487;1;1;1
165;mix3;18;A1.jpg;480;B3.jpg;B1.jpg;B2.jpg;grey.jpg;1312;2;2;1
166;mix3;19;A2.jpg;574;D3.jpg;grey.jpg;D1.jpg;D2.jpg;4039;4;4;1
167;mix3;20;A2.jpg;477;C1.jpg;C2.jpg;grey.jpg;C3.jpg;1247;2;2;1
168;mix3;21;A3.jpg;568;grey.jpg;B3.jpg;B2.jpg;B1.jpg;1391;2;2;1
169;mix3;22;A2.jpg;1551;D2.jpg;D1.jpg;grey.jpg;D3.jpg;9607;1;1;1
170;mix3;23;A2.jpg;1225;B2.jpg;grey.jpg;B1.jpg;B3.jpg;6407;1;1;1
171;mix3;24;A3.jpg;593;grey.jpg;C1.jpg;C2.jpg;C3.jpg;2552;4;4;1
172;mix3;25;A1.jpg;911;B3.jpg;B2.jpg;B1.jpg;grey.jpg;2416;3;3;1
173;mix3;26;A3.jpg;649;C3.jpg;C2.jpg;C1.jpg;grey.jpg;1688;1;1;1
174;mix3;27;A3.jpg;586;D2.jpg;D1.jpg;grey.jpg;D3.jpg;1767;4;4;1
177;eq1;1;B1.jpg;3494;C1.jpg;C2.jpg;C3.jpg;grey.jpg;25495;1;3;0
178;eq1;2;C2.jpg;880;D1.jpg;D3.jpg;grey.jpg;D2.jpg;14614;4;4;1
179;eq1;3;B3.jpg;827;D1.jpg;grey.jpg;D2.jpg;D3.jpg;1599;4;4;1
180;eq1;4;D2.jpg;351;C1.jpg;grey.jpg;C2.jpg;C3.jpg;2471;3;3;1
181;eq1;5;C1.jpg;619;B2.jpg;B1.jpg;B3.jpg;grey.jpg;5224;2;2;1
182;eq1;6;D2.jpg;335;B1.jpg;B3.jpg;grey.jpg;B2.jpg;2719;4;1;0
183;eq1;7;B3.jpg;303;C3.jpg;C1.jpg;C2.jpg;grey.jpg;2480;1;1;1
184;eq1;8;D1.jpg;699;C3.jpg;C1.jpg;C2.jpg;grey.jpg;2889;2;2;1
185;eq1;9;C2.jpg;905;B3.jpg;grey.jpg;B2.jpg;B1.jpg;1606;3;4;0
186;eq1;10;B1.jpg;1110;grey.jpg;D3.jpg;D1.jpg;D2.jpg;5262;3;3;1
187;eq1;11;C3.jpg;701;D3.jpg;D2.jpg;grey.jpg;D1.jpg;1993;1;1;1
188;eq1;12;B2.jpg;593;C1.jpg;C2.jpg;C3.jpg;grey.jpg;3012;2;2;1
189;eq1;13;C1.jpg;764;grey.jpg;D3.jpg;D1.jpg;D2.jpg;2115;3;3;1
190;eq1;14;D1.jpg;579;B3.jpg;grey.jpg;B1.jpg;B2.jpg;3094;3;3;1
191;eq1;15;B2.jpg;808;D3.jpg;grey.jpg;D1.jpg;D2.jpg;3741;4;4;1
192;eq1;16;D3.jpg;520;B3.jpg;B1.jpg;grey.jpg;B2.jpg;1271;1;1;1
193;eq1;17;C3.jpg;439;B2.jpg;B3.jpg;B1.jpg;grey.jpg;1378;2;2;1
194;eq1;18;D3.jpg;359;C1.jpg;grey.jpg;C3.jpg;C2.jpg;993;3;3;1
195;eq1;19;B2.jpg;582;C3.jpg;C1.jpg;C2.jpg;grey.jpg;1736;3;3;1
196;eq1;20;D1.jpg;535;B3.jpg;B2.jpg;grey.jpg;B1.jpg;2247;4;4;1
197;eq1;21;D3.jpg;338;C3.jpg;C2.jpg;C1.jpg;grey.jpg;941;1;1;1
198;eq1;22;C1.jpg;282;B1.jpg;B3.jpg;B2.jpg;grey.jpg;4912;1;1;1
199;eq1;23;B3.jpg;390;D1.jpg;D3.jpg;D2.jpg;grey.jpg;2221;2;2;1
200;eq1;24;C1.jpg;665;grey.jpg;D3.jpg;D1.jpg;D2.jpg;1551;3;3;1
201;eq1;25;D3.jpg;1682;grey.jpg;B1.jpg;B2.jpg;B3.jpg;2366;4;4;1
202;eq1;26;D1.jpg;1098;C1.jpg;C3.jpg;C2.jpg;grey.jpg;1663;1;1;1
