Trl;Block;BlkTrl;Samp;S.Lat;ChKey1;ChKey2;ChKey3;ChKey4;Chlat;ChCorr;HitKey;Result
30;treinoab2;9;A2.jpg;542;B1.jpg;B3.jpg;grey.jpg;B2.jpg;1080;4;4;1
31;treinoab2;10;A3.jpg;531;B2.jpg;B3.jpg;grey.jpg;B1.jpg;1375;2;2;1
32;treinoab2;11;A2.jpg;295;B3.jpg;grey.jpg;B1.jpg;B2.jpg;976;4;4;1
33;treinoab2;12;A3.jpg;604;grey.jpg;B1.jpg;B3.jpg;B2.jpg;664;3;3;1
34;treinoab2;13;A3.jpg;342;B3.jpg;B2.jpg;grey.jpg;B1.jpg;816;1;1;1
35;treinoab2;14;A1.jpg;466;B2.jpg;B1.jpg;B3.jpg;grey.jpg;2880;2;2;1
36;treinoab2;15;A1.jpg;440;B2.jpg;grey.jpg;B3.jpg;B1.jpg;1312;4;4;1
37;treinoab2;16;A2.jpg;312;B2.jpg;B3.jpg;grey.jpg;B1.jpg;967;1;1;1
38;treinoab2;17;A1.jpg;757;grey.jpg;B1.jpg;B3.jpg;B2.jpg;2719;2;2;1
39;treinoab2;18;A2.jpg;302;B2.jpg;grey.jpg;B1.jpg;B3.jpg;6752;1;1;1
40;treinoac1;1;A3.jpg;308;C1.jpg;C2.jpg;C3.jpg;grey.jpg;7335;3;3;1
41;treinoac1;2;A1.jpg;649;grey.jpg;C1.jpg;C3.jpg;C2.jpg;6695;2;4;0
42;treinoac1;3;A3.jpg;564;C2.jpg;C1.jpg;grey.jpg;C3.jpg;4840;4;4;1
43;treinoac1;4;A2.jpg;302;grey.jpg;C2.jpg;C1.jpg;C3.jpg;2192;2;3;0
44;treinoac1;5;A2.jpg;414;grey.jpg;C1.jpg;C2.jpg;C3.jpg;2432;3;4;0
45;treinoac1;6;A3.jpg;461;C1.jpg;C2.jpg;C3.jpg;grey.jpg;2031;3;3;1
46;treinoac1;7;A2.jpg;445;C2.jpg;C3.jpg;grey.jpg;C1.jpg;3119;1;1;1
47;treinoac1;8;A3.jpg;1068;C3.jpg;grey.jpg;C1.jpg;C2.jpg;2672;1;1;1
48;treinoac1;9;A1.jpg;546;C3.jpg;C2.jpg;grey.jpg;C1.jpg;4303;4;4;1
49;treinoac1;10;A3.jpg;505;C3.jpg;C2.jpg;C1.jpg;grey.jpg;3623;1;1;1
50;treinoac1;11;A1.jpg;367;C2.jpg;grey.jpg;C1.jpg;C3.jpg;2592;3;3;1
51;treinoac1;12;A1.jpg;406;C1.jpg;grey.jpg;C3.jpg;C2.jpg;2735;1;1;1
52;treinoac1;13;A2.jpg;462;grey.jpg;C3.jpg;C2.jpg;C1.jpg;5039;3;2;0
53;treinoac1;14;A1.jpg;478;C2.jpg;C3.jpg;grey.jpg;C1.jpg;1063;4;4;1
54;treinoac1;15;A2.jpg;539;grey.jpg;C2.jpg;C1.jpg;C3.jpg;4310;2;2;1
55;treinoac1;16;A3.jpg;359;C1.jpg;C3.jpg;C2.jpg;grey.jpg;5451;2;2;1
56;treinoac1;17;A2.jpg;2035;C3.jpg;C1.jpg;grey.jpg;C2.jpg;6592;4;4;1
57;treinoac1;18;A1.jpg;5396;C1.jpg;grey.jpg;C2.jpg;C3.jpg;2135;1;1;1
58;treinoac2;1;A3.jpg;696;C1.jpg;C3.jpg;C2.jpg;grey.jpg;5112;2;2;1
59;treinoac2;2;A3.jpg;669;grey.jpg;C1.jpg;C3.jpg;C2.jpg;5599;3;3;1
60;treinoac2;3;A2.jpg;610;C2.jpg;grey.jpg;C1.jpg;C3.jpg;4439;1;1;1
61;treinoac2;4;A1.jpg;397;C3.jpg;C2.jpg;C1.jpg;grey.jpg;2393;3;3;1
62;treinoac2;5;A2.jpg;338;C3.jpg;grey.jpg;C1.jpg;C2.jpg;15616;4;4;1
63;treinoac2;6;A1.jpg;562;C1.jpg;C3.jpg;C2.jpg;grey.jpg;896;1;1;1
64;treinoac2;7;A2.jpg;443;grey.jpg;C1.jpg;C2.jpg;C3.jpg;1352;3;3;1
65;treinoac2;8;A3.jpg;347;C2.jpg;C3.jpg;grey.jpg;C1.jpg;1128;2;2;1
66;treinoac2;9;A2.jpg;287;C1.jpg;C3.jpg;grey.jpg;C2.jpg;1056;4;4;1
67;treinoac2;10;A2.jpg;594;grey.jpg;C2.jpg;C3.jpg;C1.jpg;1543;2;2;1
68;treinoac2;11;A1.jpg;437;C3.jpg;grey.jpg;C1.jpg;C2.jpg;648;3;3;1
69;treinoac2;12;A3.jpg;350;C1.jpg;C2.jpg;grey.jpg;C3.jpg;4024;4;4;1
70;treinoac2;13;A3.jpg;463;C3.jpg;C2.jpg;grey.jpg;C1.jpg;1832;1;1;1
71;treinoac2;14;A1.jpg;489;C2.jpg;C1.jpg;C3.jpg;grey.jpg;951;2;2;1
72;treinoac2;15;A1.jpg;470;C2.jpg;grey.jpg;C3.jpg;C1.jpg;920;4;4;1
73;treinoac2;16;A2.jpg;510;C2.jpg;C3.jpg;grey.jpg;C1.jpg;9192;1;1;1
74;treinoac2;17;A1.jpg;442;grey.jpg;C1.jpg;C3.jpg;C2.jpg;792;2;2;1
75;treinoac2;18;A3.jpg;343;grey.jpg;C1.jpg;C2.jpg;C3.jpg;1928;4;4;1
76;treinoad1;1;A3.jpg;305;D1.jpg;D2.jpg;D3.jpg;grey.jpg;9710;3;2;0
77;treinoad1;2;A2.jpg;496;D2.jpg;D3.jpg;grey.jpg;D1.jpg;15462;1;1;1
78;treinoad1;3;A3.jpg;447;D1.jpg;D2.jpg;D3.jpg;grey.jpg;9631;3;3;1
79;treinoad1;4;A1.jpg;673;D1.jpg;grey.jpg;D3.jpg;D2.jpg;2464;1;1;1
80;treinoad1;5;A2.jpg;541;grey.jpg;D1.jpg;D3.jpg;D2.jpg;1880;4;4;1
81;treinoad1;6;A3.jpg;623;D2.jpg;D1.jpg;grey.jpg;D3.jpg;14784;4;2;0
82;treinoad1;7;A1.jpg;711;D2.jpg;D3.jpg;D1.jpg;grey.jpg;3391;3;3;1
83;treinoad1;8;A2.jpg;490;grey.jpg;D2.jpg;D1.jpg;D3.jpg;808;2;2;1
84;treinoad1;9;A2.jpg;293;grey.jpg;D1.jpg;D2.jpg;D3.jpg;1343;3;3;1
85;treinoad1;10;A1.jpg;357;D2.jpg;D3.jpg;grey.jpg;D1.jpg;2327;4;4;1
86;treinoad1;11;A3.jpg;284;D3.jpg;grey.jpg;D1.jpg;D2.jpg;2312;1;1;1
87;treinoad1;12;A1.jpg;338;D3.jpg;D2.jpg;grey.jpg;D1.jpg;1183;4;4;1
88;treinoad1;13;A3.jpg;302;D3.jpg;D2.jpg;D1.jpg;grey.jpg;7040;1;1;1
89;treinoad1;14;A1.jpg;334;D1.jpg;grey.jpg;D2.jpg;D3.jpg;1888;1;1;1
90;treinoad1;15;A2.jpg;316;grey.jpg;D2.jpg;D1.jpg;D3.jpg;936;2;2;1
91;treinoad1;16;A3.jpg;301;D2.jpg;grey.jpg;D1.jpg;D3.jpg;2024;4;4;1
92;treinoad1;17;A2.jpg;841;D3.jpg;D1.jpg;grey.jpg;D2.jpg;1176;4;4;1
93;treinoad1;18;A1.jpg;2735;grey.jpg;D3.jpg;D1.jpg;D2.jpg;4185;3;3;1
94;treinoad2;1;A1.jpg;613;D1.jpg;D3.jpg;D2.jpg;grey.jpg;2015;1;1;1
95;treinoad2;2;A3.jpg;357;D1.jpg;D3.jpg;D2.jpg;grey.jpg;2655;2;2;1
96;treinoad2;3;A2.jpg;322;D2.jpg;grey.jpg;D1.jpg;D3.jpg;967;1;1;1
97;treinoad2;4;A1.jpg;335;D3.jpg;D2.jpg;D1.jpg;grey.jpg;1503;3;1;1
98;treinoad2;5;A2.jpg;-1.56079E+12;D3.jpg;grey.jpg;D1.jpg;D2.jpg;2039;4;4;1
99;treinoad2;6;A3.jpg;471;grey.jpg;D1.jpg;D3.jpg;D2.jpg;1787;3;4;1
100;treinoad2;7;A2.jpg;-1.56079E+12;grey.jpg;D1.jpg;D2.jpg;D3.jpg;1535;3;3;1
101;treinoad2;8;A1.jpg;469;grey.jpg;D1.jpg;D3.jpg;D2.jpg;2427;2;3;1
102;treinoad2;9;A2.jpg;-1.56079E+12;D1.jpg;D3.jpg;grey.jpg;D2.jpg;3319;4;4;1
103;treinoad2;10;A2.jpg;636;grey.jpg;D2.jpg;D3.jpg;D1.jpg;3831;2;4;1
104;treinoad2;11;A1.jpg;-1.56079E+12;D3.jpg;grey.jpg;D1.jpg;D2.jpg;4343;3;3;1
105;treinoad2;12;A3.jpg;-1.56079E+12;grey.jpg;D1.jpg;D2.jpg;D3.jpg;2947;4;3;1
106;treinoad2;13;A3.jpg;635;D3.jpg;D2.jpg;grey.jpg;D1.jpg;1551;1;1;1
107;treinoad2;14;A1.jpg;-1.56079E+12;D2.jpg;D1.jpg;D3.jpg;grey.jpg;1759;2;1;1
108;treinoad2;15;A1.jpg;284;D2.jpg;grey.jpg;D3.jpg;D1.jpg;1967;4;4;1
109;treinoad2;16;A3.jpg;322;D2.jpg;D3.jpg;grey.jpg;D1.jpg;12207;2;2;1
110;treinoad2;17;A2.jpg;736;D2.jpg;D3.jpg;grey.jpg;D1.jpg;1016;1;1;1
111;treinoad2;18;A3.jpg;780;D1.jpg;D2.jpg;grey.jpg;D3.jpg;4279;4;4;1
112;mix1;1;A1.jpg;-1.56079E+12;C1.jpg;grey.jpg;C2.jpg;C3.jpg;3195;1;4;1
113;mix1;2;A2.jpg;99;D2.jpg;grey.jpg;D1.jpg;D3.jpg;2111;1;1;1
114;mix1;3;A1.jpg;-1.56079E+12;grey.jpg;B3.jpg;B2.jpg;B1.jpg;1944;4;1;1
115;mix1;4;A2.jpg;3556;grey.jpg;D1.jpg;D3.jpg;D2.jpg;1777;4;4;1
116;mix1;5;A2.jpg;1322;B3.jpg;B2.jpg;grey.jpg;B1.jpg;5208;2;2;1
117;mix1;6;A3.jpg;735;grey.jpg;C2.jpg;C1.jpg;C3.jpg;4872;4;4;1
118;mix1;7;A3.jpg;521;B3.jpg;B2.jpg;B1.jpg;grey.jpg;2840;1;1;1
119;mix1;8;A1.jpg;394;grey.jpg;D3.jpg;D2.jpg;D1.jpg;3151;4;4;1
120;mix1;9;A3.jpg;477;B2.jpg;B1.jpg;B3.jpg;grey.jpg;2047;3;3;1
121;mix1;10;A1.jpg;349;grey.jpg;B1.jpg;B2.jpg;B3.jpg;2727;2;3;1
122;mix1;11;A3.jpg;-1.56079E+12;C3.jpg;C1.jpg;grey.jpg;C2.jpg;3408;1;1;1
123;mix1;12;A3.jpg;340;D1.jpg;grey.jpg;D3.jpg;D2.jpg;1536;3;3;1
124;mix1;13;A1.jpg;336;grey.jpg;D1.jpg;D2.jpg;D3.jpg;1351;2;2;1
125;mix1;14;A2.jpg;316;C1.jpg;C2.jpg;C3.jpg;grey.jpg;2560;2;2;1
126;mix1;15;A2.jpg;352;B2.jpg;B3.jpg;grey.jpg;B1.jpg;1488;1;1;1
127;mix1;16;A1.jpg;595;C2.jpg;C3.jpg;grey.jpg;C1.jpg;752;4;4;1
128;mix1;17;A3.jpg;321;D1.jpg;D3.jpg;D2.jpg;grey.jpg;7407;2;2;1
129;mix1;18;A1.jpg;313;grey.jpg;C2.jpg;C1.jpg;C3.jpg;4799;3;2;1
130;mix1;19;A2.jpg;-1.56079E+12;B3.jpg;B1.jpg;grey.jpg;B2.jpg;2192;4;4;1
131;mix1;20;A2.jpg;-1.56079E+12;C3.jpg;C1.jpg;C2.jpg;grey.jpg;3228;3;4;1
132;mix1;21;A1.jpg;125;grey.jpg;B3.jpg;B1.jpg;B2.jpg;4264;3;3;1
133;mix1;22;A3.jpg;804;grey.jpg;C3.jpg;C2.jpg;C1.jpg;2296;2;2;1
134;mix1;23;A2.jpg;272;C2.jpg;grey.jpg;C1.jpg;C3.jpg;2368;1;2;1
135;mix1;24;A2.jpg;-1.56079E+12;grey.jpg;D1.jpg;D2.jpg;D3.jpg;2440;3;3;1
136;mix1;25;A3.jpg;800;grey.jpg;B3.jpg;B2.jpg;B1.jpg;2879;2;2;1
137;mix1;26;A1.jpg;411;D3.jpg;D2.jpg;D1.jpg;grey.jpg;7192;3;3;1
138;mix1;27;A3.jpg;462;D1.jpg;D2.jpg;grey.jpg;D3.jpg;2544;4;4;1
141;eq1;1;B1.jpg;1875;C1.jpg;C2.jpg;C3.jpg;grey.jpg;8863;1;1;1
142;eq1;2;C2.jpg;896;D1.jpg;D3.jpg;grey.jpg;D2.jpg;18197;4;2;0
143;eq1;3;B3.jpg;768;D1.jpg;grey.jpg;D2.jpg;D3.jpg;2512;4;4;1
144;eq1;4;D2.jpg;489;C1.jpg;grey.jpg;C2.jpg;C3.jpg;7227;3;3;1
145;eq1;5;C1.jpg;743;B2.jpg;B1.jpg;B3.jpg;grey.jpg;2294;2;2;1
146;eq1;6;D2.jpg;436;B1.jpg;B3.jpg;grey.jpg;B2.jpg;6640;4;4;1
147;eq1;7;B3.jpg;608;C3.jpg;C1.jpg;C2.jpg;grey.jpg;8677;1;1;1
148;eq1;8;D1.jpg;612;C3.jpg;C1.jpg;C2.jpg;grey.jpg;4976;2;2;1
149;eq1;9;C2.jpg;505;B3.jpg;grey.jpg;B2.jpg;B1.jpg;8223;3;3;1
150;eq1;10;B1.jpg;860;grey.jpg;D3.jpg;D1.jpg;D2.jpg;3966;3;3;1
151;eq1;11;C3.jpg;716;D3.jpg;D2.jpg;grey.jpg;D1.jpg;7462;1;1;1
152;eq1;12;B2.jpg;515;C1.jpg;C2.jpg;C3.jpg;grey.jpg;2880;2;2;1
153;eq1;13;C1.jpg;674;grey.jpg;D3.jpg;D1.jpg;D2.jpg;1534;3;3;1
154;eq1;14;D1.jpg;484;B3.jpg;grey.jpg;B1.jpg;B2.jpg;2413;3;3;1
155;eq1;15;B2.jpg;386;D3.jpg;grey.jpg;D1.jpg;D2.jpg;5749;4;3;0
156;eq1;16;D3.jpg;503;B3.jpg;B1.jpg;grey.jpg;B2.jpg;4957;1;1;1
157;eq1;17;C3.jpg;626;B2.jpg;B3.jpg;B1.jpg;grey.jpg;3688;2;2;1
158;eq1;18;D3.jpg;370;C1.jpg;grey.jpg;C3.jpg;C2.jpg;3360;3;3;1
159;eq1;19;B2.jpg;296;C3.jpg;C1.jpg;C2.jpg;grey.jpg;2537;3;3;1
160;eq1;20;D1.jpg;464;B3.jpg;B2.jpg;grey.jpg;B1.jpg;6731;4;4;1
161;eq1;21;D3.jpg;552;C3.jpg;C2.jpg;C1.jpg;grey.jpg;6441;1;1;1
162;eq1;22;C1.jpg;504;B1.jpg;B3.jpg;B2.jpg;grey.jpg;4351;1;1;1
163;eq1;23;B3.jpg;1119;D1.jpg;D3.jpg;D2.jpg;grey.jpg;2439;2;2;1
164;eq1;24;C1.jpg;479;grey.jpg;D3.jpg;D1.jpg;D2.jpg;4215;3;3;1
165;eq1;25;D3.jpg;467;grey.jpg;B1.jpg;B2.jpg;B3.jpg;9390;4;4;1
166;eq1;26;D1.jpg;616;C1.jpg;C3.jpg;C2.jpg;grey.jpg;1095;1;1;1
167;eq1;27;C2.jpg;356;grey.jpg;B2.jpg;B3.jpg;B1.jpg;2000;2;2;1
168;eq1;28;B1.jpg;489;grey.jpg;D2.jpg;D3.jpg;D1.jpg;4740;4;4;1
169;eq1;29;C3.jpg;437;D2.jpg;D3.jpg;grey.jpg;D1.jpg;3287;2;2;1
170;eq1;30;B3.jpg;771;C2.jpg;C3.jpg;grey.jpg;C1.jpg;3823;2;2;1
171;eq1;31;C2.jpg;481;D2.jpg;grey.jpg;D1.jpg;D3.jpg;3631;1;1;1
172;eq1;32;D2.jpg;461;grey.jpg;B1.jpg;B2.jpg;B3.jpg;1664;3;3;1
173;eq1;33;B1.jpg;490;C3.jpg;C2.jpg;grey.jpg;C1.jpg;2287;4;4;1
174;eq1;34;B2.jpg;1271;D2.jpg;D3.jpg;D1.jpg;grey.jpg;2488;1;1;1
175;eq1;35;C3.jpg;406;grey.jpg;B3.jpg;B2.jpg;B1.jpg;4455;2;2;1
176;eq1;36;D2.jpg;437;C1.jpg;grey.jpg;C3.jpg;C2.jpg;3202;4;4;1
179;yz1;1;Y1.jpg;1724;Z2.jpg;Z1.jpg;Z3.jpg;grey.jpg;7889;1;2;0
180;yz1;2;Y2.jpg;515;Z1.jpg;grey.jpg;Z2.jpg;Z3.jpg;9506;4;4;1
181;yz1;3;Y2.jpg;514;Z3.jpg;grey.jpg;Z2.jpg;Z1.jpg;1872;1;1;1
182;yz1;4;Y1.jpg;463;Z1.jpg;grey.jpg;Z2.jpg;Z3.jpg;3792;3;3;1
183;yz1;5;Y3.jpg;-1.56079E+12;grey.jpg;Z2.jpg;Z1.jpg;Z3.jpg;3792;3;3;1
184;yz1;6;Y3.jpg;279;Z1.jpg;Z3.jpg;grey.jpg;Z2.jpg;11384;1;1;1
185;yz1;7;Y1.jpg;-1.56079E+12;grey.jpg;Z2.jpg;Z1.jpg;Z3.jpg;11384;2;1;1
186;yz1;8;Y3.jpg;106;grey.jpg;Z2.jpg;Z3.jpg;Z1.jpg;1399;4;4;1
187;yz1;9;Y3.jpg;280;Z2.jpg;Z3.jpg;grey.jpg;Z1.jpg;688;4;4;1
188;yz1;10;Y1.jpg;432;Z3.jpg;Z2.jpg;Z1.jpg;grey.jpg;1863;2;2;1
189;yz1;11;Y2.jpg;284;Z3.jpg;Z1.jpg;grey.jpg;Z2.jpg;832;1;1;1
190;yz1;12;Y2.jpg;275;Z2.jpg;Z1.jpg;grey.jpg;Z3.jpg;808;4;4;1
191;yz1;13;Y1.jpg;427;Z1.jpg;Z3.jpg;Z2.jpg;grey.jpg;1936;3;3;1
192;yz1;14;Y2.jpg;409;grey.jpg;Z3.jpg;Z1.jpg;Z2.jpg;783;2;2;1
193;yz1;15;Y3.jpg;412;Z3.jpg;Z1.jpg;grey.jpg;Z2.jpg;7592;2;2;1
194;yz1;16;Y1.jpg;305;Z3.jpg;grey.jpg;Z1.jpg;Z2.jpg;4619;4;2;1
195;yz1;17;Y2.jpg;-1.56079E+12;grey.jpg;Z2.jpg;Z3.jpg;Z1.jpg;1647;3;3;1
196;yz1;18;Y3.jpg;263;Z2.jpg;Z1.jpg;Z3.jpg;grey.jpg;1231;2;3;1
197;yz2;1;Y3.jpg;-1.56079E+12;Z1.jpg;Z2.jpg;grey.jpg;Z3.jpg;816;1;1;1
198;yz2;2;Y2.jpg;270;Z2.jpg;Z1.jpg;Z3.jpg;grey.jpg;1032;3;1;1
199;yz2;3;Y2.jpg;-1.56079E+12;Z3.jpg;Z1.jpg;grey.jpg;Z2.jpg;1248;1;1;1
200;yz2;4;Y1.jpg;367;grey.jpg;Z3.jpg;Z2.jpg;Z1.jpg;1359;3;1;1
201;yz2;5;Y1.jpg;-1.56079E+12;Z1.jpg;grey.jpg;Z3.jpg;Z2.jpg;1471;4;1;0
202;yz2;6;Y3.jpg;512;Z3.jpg;grey.jpg;Z1.jpg;Z2.jpg;568;3;3;1
203;yz2;7;Y3.jpg;254;grey.jpg;Z2.jpg;Z1.jpg;Z3.jpg;1119;3;3;1
204;yz2;8;Y2.jpg;-1.56079E+12;Z2.jpg;grey.jpg;Z1.jpg;Z3.jpg;1671;4;4;1
205;yz2;9;Y1.jpg;-1.56079E+12;grey.jpg;Z2.jpg;Z3.jpg;Z1.jpg;1355;2;4;1
206;yz2;10;Y2.jpg;1432;Z1.jpg;Z2.jpg;Z3.jpg;grey.jpg;1039;3;3;1
207;yz2;11;Y3.jpg;-1.56079E+12;Z2.jpg;grey.jpg;Z3.jpg;Z1.jpg;1111;4;3;1
208;yz2;12;Y2.jpg;662;grey.jpg;Z3.jpg;Z2.jpg;Z1.jpg;1183;2;2;1
209;yz2;13;Y1.jpg;26;Z2.jpg;Z3.jpg;Z1.jpg;grey.jpg;1414;1;2;1
210;yz2;14;Y2.jpg;-1.56079E+12;Z1.jpg;Z3.jpg;Z2.jpg;grey.jpg;1646;2;2;1
211;yz2;15;Y1.jpg;543;Z2.jpg;grey.jpg;Z1.jpg;Z3.jpg;1614;1;2;1
212;yz2;16;Y3.jpg;-1.56079E+12;Z3.jpg;Z1.jpg;Z2.jpg;grey.jpg;1583;2;2;1
213;yz2;17;Y3.jpg;263;Z1.jpg;Z3.jpg;grey.jpg;Z2.jpg;1807;1;2;1
214;yz2;18;Y1.jpg;-1.56079E+12;Z3.jpg;Z1.jpg;grey.jpg;Z2.jpg;2031;4;4;1
215;yz3;1;Y1.jpg;342;Z2.jpg;Z1.jpg;Z3.jpg;grey.jpg;1815;1;4;1
216;yz3;2;Y3.jpg;-1.56079E+12;Z2.jpg;Z3.jpg;grey.jpg;Z1.jpg;1600;4;4;1
217;yz3;3;Y2.jpg;273;grey.jpg;Z3.jpg;Z1.jpg;Z2.jpg;2351;2;4;1
218;yz3;4;Y3.jpg;-1.56079E+12;grey.jpg;Z2.jpg;Z3.jpg;Z1.jpg;3103;4;4;1
219;yz3;5;Y2.jpg;255;grey.jpg;Z2.jpg;Z3.jpg;Z1.jpg;2635;3;4;1
220;yz3;6;Y2.jpg;-1.56079E+12;Z3.jpg;Z1.jpg;grey.jpg;Z2.jpg;2167;1;1;1
221;yz3;7;Y1.jpg;310;Z1.jpg;Z3.jpg;Z2.jpg;grey.jpg;2295;3;1;1
222;yz3;8;Y3.jpg;-1.56079E+12;grey.jpg;Z2.jpg;Z1.jpg;Z3.jpg;2423;3;3;1
223;yz3;9;Y3.jpg;400;Z2.jpg;Z1.jpg;Z3.jpg;grey.jpg;2251;2;3;1
224;yz3;10;Y1.jpg;-1.56079E+12;Z3.jpg;Z2.jpg;Z1.jpg;grey.jpg;2079;2;2;1
225;yz3;11;Y1.jpg;257;grey.jpg;Z2.jpg;Z1.jpg;Z3.jpg;1959;2;2;1
226;yz3;12;Y2.jpg;-1.56079E+12;Z2.jpg;Z1.jpg;grey.jpg;Z3.jpg;1840;4;4;1
227;yz3;13;Y3.jpg;272;Z3.jpg;Z1.jpg;grey.jpg;Z2.jpg;1772;2;4;1
228;yz3;14;Y2.jpg;-1.56079E+12;Z3.jpg;grey.jpg;Z2.jpg;Z1.jpg;1704;1;1;1
229;yz3;15;Y2.jpg;293;Z1.jpg;grey.jpg;Z2.jpg;Z3.jpg;1560;4;1;1
230;yz3;16;Y3.jpg;-1.56079E+12;Z1.jpg;Z3.jpg;grey.jpg;Z2.jpg;1416;1;1;1
231;yz3;17;Y1.jpg;303;Z3.jpg;grey.jpg;Z1.jpg;Z2.jpg;1800;4;1;1
232;yz3;18;Y1.jpg;-1.56079E+12;Z1.jpg;grey.jpg;Z2.jpg;Z3.jpg;2184;3;1;0
4;yz4;1;Y1.jpg;5310;Z2.jpg;Z1.jpg;Z3.jpg;grey.jpg;1136;1;1;1
5;yz4;2;Y2.jpg;-1.56079E+12;Z1.jpg;grey.jpg;Z2.jpg;Z3.jpg;1092;4;1;1
6;yz4;3;Y2.jpg;301;Z3.jpg;grey.jpg;Z2.jpg;Z1.jpg;1048;1;1;1
7;yz4;4;Y1.jpg;447;Z1.jpg;grey.jpg;Z2.jpg;Z3.jpg;6456;3;3;1
8;yz4;5;Y3.jpg;283;grey.jpg;Z2.jpg;Z1.jpg;Z3.jpg;968;3;3;1
9;yz4;6;Y3.jpg;-1.56079E+12;Z1.jpg;Z3.jpg;grey.jpg;Z2.jpg;1280;1;3;1
10;yz4;7;Y1.jpg;8;grey.jpg;Z2.jpg;Z1.jpg;Z3.jpg;1592;2;2;1
11;yz4;8;Y3.jpg;288;grey.jpg;Z2.jpg;Z3.jpg;Z1.jpg;2176;4;2;1
12;yz4;9;Y3.jpg;-1.56079E+12;Z2.jpg;Z3.jpg;grey.jpg;Z1.jpg;2760;4;4;1
13;yz4;10;Y1.jpg;400;Z3.jpg;Z2.jpg;Z1.jpg;grey.jpg;1967;2;4;1
14;yz4;11;Y2.jpg;-1.56079E+12;Z3.jpg;Z1.jpg;grey.jpg;Z2.jpg;1175;1;1;1
15;yz4;12;Y2.jpg;-1.56079E+12;Z2.jpg;Z1.jpg;grey.jpg;Z3.jpg;1639;4;1;1
16;yz4;13;Y1.jpg;-1.56079E+12;Z1.jpg;Z3.jpg;Z2.jpg;grey.jpg;2103;3;3;1
17;yz4;14;Y2.jpg;289;grey.jpg;Z3.jpg;Z1.jpg;Z2.jpg;3347;2;3;1
18;yz4;15;Y3.jpg;-1.56079E+12;Z3.jpg;Z1.jpg;grey.jpg;Z2.jpg;4591;2;2;1
19;yz4;16;Y1.jpg;278;Z3.jpg;grey.jpg;Z1.jpg;Z2.jpg;2959;4;2;1
