Trl;Block;BlkTrl;Samp;S.Lat;ChKey1;ChKey2;ChKey3;ChKey4;Chlat;ChCorr;HitKey;Result
50;treinoac1;11;A1.jpg;544;C2.jpg;grey.jpg;C1.jpg;C3.jpg;4632;3;4;0
51;treinoac1;12;A1.jpg;422;C1.jpg;grey.jpg;C3.jpg;C2.jpg;7832;1;1;1
52;treinoac1;13;A2.jpg;767;grey.jpg;C3.jpg;C2.jpg;C1.jpg;1280;3;3;1
53;treinoac1;14;A1.jpg;406;C2.jpg;C3.jpg;grey.jpg;C1.jpg;1944;4;4;1
54;treinoac1;15;A2.jpg;491;grey.jpg;C2.jpg;C1.jpg;C3.jpg;735;2;2;1
55;treinoac1;16;A3.jpg;635;C1.jpg;C3.jpg;C2.jpg;grey.jpg;2176;2;2;1
56;treinoac1;17;A2.jpg;269;C3.jpg;C1.jpg;grey.jpg;C2.jpg;2112;4;4;1
57;treinoac1;18;A1.jpg;477;C1.jpg;grey.jpg;C2.jpg;C3.jpg;1888;1;1;1
58;treinoac2;1;A3.jpg;234;C1.jpg;C3.jpg;C2.jpg;grey.jpg;5672;2;2;1
59;treinoac2;2;A3.jpg;18;grey.jpg;C1.jpg;C3.jpg;C2.jpg;3208;3;3;1
60;treinoac2;3;A2.jpg;576;C2.jpg;grey.jpg;C1.jpg;C3.jpg;544;1;1;1
61;treinoac2;4;A1.jpg;404;C3.jpg;C2.jpg;C1.jpg;grey.jpg;760;3;3;1
62;treinoac2;5;A2.jpg;279;C3.jpg;grey.jpg;C1.jpg;C2.jpg;1328;4;4;1
63;treinoac2;6;A1.jpg;608;C1.jpg;C3.jpg;C2.jpg;grey.jpg;1400;1;1;1
64;treinoac2;7;A2.jpg;497;grey.jpg;C1.jpg;C2.jpg;C3.jpg;494;3;3;1
65;treinoac2;8;A3.jpg;541;C2.jpg;C3.jpg;grey.jpg;C1.jpg;664;2;2;1
66;treinoac2;9;A2.jpg;363;C1.jpg;C3.jpg;grey.jpg;C2.jpg;4263;4;1;0
67;treinoac2;10;A2.jpg;700;grey.jpg;C2.jpg;C3.jpg;C1.jpg;608;2;2;1
68;treinoac2;11;A1.jpg;307;C3.jpg;grey.jpg;C1.jpg;C2.jpg;1296;3;3;1
69;treinoac2;12;A3.jpg;1935;C1.jpg;C2.jpg;grey.jpg;C3.jpg;728;4;4;1
70;treinoac2;13;A3.jpg;1036;C3.jpg;C2.jpg;grey.jpg;C1.jpg;2264;1;1;1
71;treinoac2;14;A1.jpg;351;C2.jpg;C1.jpg;C3.jpg;grey.jpg;2456;2;2;1
72;treinoac2;15;A1.jpg;525;C2.jpg;grey.jpg;C3.jpg;C1.jpg;1648;4;4;1
73;treinoac2;16;A2.jpg;475;C2.jpg;C3.jpg;grey.jpg;C1.jpg;1455;1;1;1
74;treinoac2;17;A1.jpg;332;grey.jpg;C1.jpg;C3.jpg;C2.jpg;2104;2;2;1
75;treinoac2;18;A3.jpg;542;grey.jpg;C1.jpg;C2.jpg;C3.jpg;1064;4;4;1
76;treinoac3;1;A3.jpg;934;C2.jpg;grey.jpg;C3.jpg;C1.jpg;2199;3;3;1
77;treinoac3;2;A1.jpg;623;C1.jpg;grey.jpg;C3.jpg;C2.jpg;1088;1;1;1
78;treinoac3;3;A2.jpg;299;C3.jpg;C2.jpg;C1.jpg;grey.jpg;792;2;2;1
79;treinoac3;4;A2.jpg;288;C1.jpg;grey.jpg;C3.jpg;C2.jpg;1328;4;4;1
80;treinoac3;5;A3.jpg;288;C3.jpg;C1.jpg;grey.jpg;C2.jpg;896;1;1;1
81;treinoac3;6;A2.jpg;240;C2.jpg;C3.jpg;grey.jpg;C1.jpg;641;1;1;1
82;treinoac3;7;A3.jpg;386;C2.jpg;C3.jpg;C1.jpg;grey.jpg;624;2;2;1
83;treinoac3;8;A1.jpg;249;grey.jpg;C2.jpg;C1.jpg;C3.jpg;1000;3;3;1
84;treinoac3;9;A1.jpg;777;C1.jpg;C2.jpg;C3.jpg;grey.jpg;10104;1;1;1
85;treinoac3;10;A3.jpg;551;C1.jpg;grey.jpg;C2.jpg;C3.jpg;1120;4;4;1
86;treinoac3;11;A1.jpg;399;grey.jpg;C1.jpg;C2.jpg;C3.jpg;10680;2;2;1
87;treinoac3;12;A2.jpg;696;grey.jpg;C2.jpg;C1.jpg;C3.jpg;632;2;2;1
88;treinoac3;13;A2.jpg;403;C3.jpg;C1.jpg;C2.jpg;grey.jpg;1032;3;3;1
89;treinoac3;14;A1.jpg;1495;C2.jpg;C3.jpg;grey.jpg;C1.jpg;928;4;4;1
90;treinoac3;15;A2.jpg;667;C1.jpg;C3.jpg;C2.jpg;grey.jpg;552;3;3;1
91;treinoac3;16;A3.jpg;459;C3.jpg;C2.jpg;grey.jpg;C1.jpg;720;1;1;1
92;treinoac3;17;A1.jpg;277;C3.jpg;grey.jpg;C2.jpg;C1.jpg;1338;4;4;1
93;treinoac3;18;A3.jpg;496;grey.jpg;C1.jpg;C3.jpg;C2.jpg;536;3;3;1
94;treinoad1;1;A3.jpg;248;D1.jpg;D2.jpg;D3.jpg;grey.jpg;8920;3;3;1
95;treinoad1;2;A2.jpg;862;D2.jpg;D3.jpg;grey.jpg;D1.jpg;1640;1;1;1
96;treinoad1;3;A3.jpg;790;D1.jpg;D2.jpg;D3.jpg;grey.jpg;2048;3;3;1
97;treinoad1;4;A1.jpg;446;D1.jpg;grey.jpg;D3.jpg;D2.jpg;1088;1;1;1
98;treinoad1;5;A2.jpg;595;grey.jpg;D1.jpg;D3.jpg;D2.jpg;897;4;4;1
99;treinoad1;6;A3.jpg;655;D2.jpg;D1.jpg;grey.jpg;D3.jpg;1071;4;4;1
100;treinoad1;7;A1.jpg;270;D2.jpg;D3.jpg;D1.jpg;grey.jpg;2863;3;3;1
101;treinoad1;8;A2.jpg;258;grey.jpg;D2.jpg;D1.jpg;D3.jpg;1368;2;2;1
102;treinoad1;9;A2.jpg;707;grey.jpg;D1.jpg;D2.jpg;D3.jpg;856;3;3;1
103;treinoad1;10;A1.jpg;518;D2.jpg;D3.jpg;grey.jpg;D1.jpg;983;4;4;1
104;treinoad1;11;A3.jpg;261;D3.jpg;grey.jpg;D1.jpg;D2.jpg;2103;1;1;1
105;treinoad1;12;A1.jpg;509;D3.jpg;D2.jpg;grey.jpg;D1.jpg;1311;4;4;1
106;treinoad1;13;A3.jpg;546;D3.jpg;D2.jpg;D1.jpg;grey.jpg;2015;1;1;1
107;treinoad1;14;A1.jpg;299;D1.jpg;grey.jpg;D2.jpg;D3.jpg;5040;1;1;1
108;treinoad1;15;A2.jpg;158;grey.jpg;D2.jpg;D1.jpg;D3.jpg;1839;2;2;1
109;treinoad1;16;A3.jpg;544;D2.jpg;grey.jpg;D1.jpg;D3.jpg;1127;4;4;1
110;treinoad1;17;A2.jpg;944;D3.jpg;D1.jpg;grey.jpg;D2.jpg;1280;4;4;1
111;treinoad1;18;A1.jpg;336;grey.jpg;D3.jpg;D1.jpg;D2.jpg;3551;3;3;1
112;mix1;1;A1.jpg;377;C1.jpg;grey.jpg;C2.jpg;C3.jpg;7663;1;1;1
113;mix1;2;A2.jpg;544;D2.jpg;grey.jpg;D1.jpg;D3.jpg;2647;1;1;1
114;mix1;3;A1.jpg;557;grey.jpg;B3.jpg;B2.jpg;B1.jpg;2239;4;4;1
115;mix1;4;A2.jpg;521;grey.jpg;D1.jpg;D3.jpg;D2.jpg;1416;4;4;1
116;mix1;5;A2.jpg;518;B3.jpg;B2.jpg;grey.jpg;B1.jpg;1625;2;2;1
117;mix1;6;A3.jpg;624;grey.jpg;C2.jpg;C1.jpg;C3.jpg;2463;4;2;1
118;mix1;7;A3.jpg;-1.56E+12;B3.jpg;B2.jpg;B1.jpg;grey.jpg;3302;1;1;1
119;mix1;8;A1.jpg;270;grey.jpg;D3.jpg;D2.jpg;D1.jpg;3264;4;4;1
120;mix1;9;A3.jpg;407;B2.jpg;B1.jpg;B3.jpg;grey.jpg;2519;3;3;1
121;mix1;10;A1.jpg;637;grey.jpg;B1.jpg;B2.jpg;B3.jpg;2103;2;2;1
122;mix1;11;A3.jpg;426;C3.jpg;C1.jpg;grey.jpg;C2.jpg;5847;1;1;1
123;mix1;12;A3.jpg;453;D1.jpg;grey.jpg;D3.jpg;D2.jpg;2519;3;3;1
124;mix1;13;A1.jpg;353;grey.jpg;D1.jpg;D2.jpg;D3.jpg;2304;2;2;1
125;mix1;14;A2.jpg;325;C1.jpg;C2.jpg;C3.jpg;grey.jpg;4687;2;2;1
126;mix1;15;A2.jpg;2357;B2.jpg;B3.jpg;grey.jpg;B1.jpg;1784;1;1;1
127;mix1;16;A1.jpg;312;C2.jpg;C3.jpg;grey.jpg;C1.jpg;3815;4;4;1
128;mix1;17;A3.jpg;466;D1.jpg;D3.jpg;D2.jpg;grey.jpg;5064;2;2;1
129;mix1;18;A1.jpg;332;grey.jpg;C2.jpg;C1.jpg;C3.jpg;2647;3;3;1
130;mix1;19;A2.jpg;665;B3.jpg;B1.jpg;grey.jpg;B2.jpg;1599;4;4;1
131;mix1;20;A2.jpg;891;C3.jpg;C1.jpg;C2.jpg;grey.jpg;5471;3;3;1
132;mix1;21;A1.jpg;512;grey.jpg;B3.jpg;B1.jpg;B2.jpg;1143;3;3;1
133;mix1;22;A3.jpg;313;grey.jpg;C3.jpg;C2.jpg;C1.jpg;1719;2;2;1
134;mix1;23;A2.jpg;143;C2.jpg;grey.jpg;C1.jpg;C3.jpg;1880;1;1;1
135;mix1;24;A2.jpg;295;grey.jpg;D1.jpg;D2.jpg;D3.jpg;3496;3;3;1
136;mix1;25;A3.jpg;868;grey.jpg;B3.jpg;B2.jpg;B1.jpg;6992;2;2;1
137;mix1;26;A1.jpg;591;D3.jpg;D2.jpg;D1.jpg;grey.jpg;5471;3;3;1
138;mix1;27;A3.jpg;708;D1.jpg;D2.jpg;grey.jpg;D3.jpg;1152;4;4;1
141;eq1;1;B1.jpg;1796;C1.jpg;C2.jpg;C3.jpg;grey.jpg;11240;1;1;1
142;eq1;2;C2.jpg;1414;D1.jpg;D3.jpg;grey.jpg;D2.jpg;2401;4;4;1
143;eq1;3;B3.jpg;784;D1.jpg;grey.jpg;D2.jpg;D3.jpg;1959;4;4;1
144;eq1;4;D2.jpg;1033;C1.jpg;grey.jpg;C2.jpg;C3.jpg;3649;3;3;1
145;eq1;5;C1.jpg;776;B2.jpg;B1.jpg;B3.jpg;grey.jpg;1773;2;2;1
146;eq1;6;D2.jpg;689;B1.jpg;B3.jpg;grey.jpg;B2.jpg;9144;4;4;1
147;eq1;7;B3.jpg;2418;C3.jpg;C1.jpg;C2.jpg;grey.jpg;1337;1;1;1
148;eq1;8;D1.jpg;792;C3.jpg;C1.jpg;C2.jpg;grey.jpg;2020;2;2;1
149;eq1;9;C2.jpg;7939;B3.jpg;grey.jpg;B2.jpg;B1.jpg;2549;3;3;1
150;eq1;10;B1.jpg;835;grey.jpg;D3.jpg;D1.jpg;D2.jpg;7981;3;3;1
151;eq1;11;C3.jpg;2886;D3.jpg;D2.jpg;grey.jpg;D1.jpg;1997;1;1;1
152;eq1;12;B2.jpg;581;C1.jpg;C2.jpg;C3.jpg;grey.jpg;2747;2;2;1
153;eq1;13;C1.jpg;1727;grey.jpg;D3.jpg;D1.jpg;D2.jpg;1498;3;3;1
154;eq1;14;D1.jpg;643;B3.jpg;grey.jpg;B1.jpg;B2.jpg;2183;3;3;1
155;eq1;15;B2.jpg;521;D3.jpg;grey.jpg;D1.jpg;D2.jpg;5834;4;4;1
156;eq1;16;D3.jpg;920;B3.jpg;B1.jpg;grey.jpg;B2.jpg;1392;1;1;1
157;eq1;17;C3.jpg;561;B2.jpg;B3.jpg;B1.jpg;grey.jpg;1382;2;2;1
158;eq1;18;D3.jpg;639;C1.jpg;grey.jpg;C3.jpg;C2.jpg;1104;3;3;1
159;eq1;19;B2.jpg;593;C3.jpg;C1.jpg;C2.jpg;grey.jpg;3527;3;3;1
160;eq1;20;D1.jpg;737;B3.jpg;B2.jpg;grey.jpg;B1.jpg;885;4;4;1
161;eq1;21;D3.jpg;973;C3.jpg;C2.jpg;C1.jpg;grey.jpg;1488;1;1;1
162;eq1;22;C1.jpg;525;B1.jpg;B3.jpg;B2.jpg;grey.jpg;1255;1;1;1
163;eq1;23;B3.jpg;404;D1.jpg;D3.jpg;D2.jpg;grey.jpg;1314;2;2;1
164;eq1;24;C1.jpg;445;grey.jpg;D3.jpg;D1.jpg;D2.jpg;10839;3;3;1
165;eq1;25;D3.jpg;753;grey.jpg;B1.jpg;B2.jpg;B3.jpg;2152;4;4;1
166;eq1;26;D1.jpg;583;C1.jpg;C3.jpg;C2.jpg;grey.jpg;3519;1;1;1
167;eq1;27;C2.jpg;716;grey.jpg;B2.jpg;B3.jpg;B1.jpg;4238;2;2;1
168;eq1;28;B1.jpg;839;grey.jpg;D2.jpg;D3.jpg;D1.jpg;2058;4;4;1
169;eq1;29;C3.jpg;1224;D2.jpg;D3.jpg;grey.jpg;D1.jpg;1353;2;2;1
170;eq1;30;B3.jpg;495;C2.jpg;C3.jpg;grey.jpg;C1.jpg;1174;2;2;1
171;eq1;31;C2.jpg;708;D2.jpg;grey.jpg;D1.jpg;D3.jpg;19888;1;1;1
172;eq1;32;D2.jpg;567;grey.jpg;B1.jpg;B2.jpg;B3.jpg;6489;3;3;1
173;eq1;33;B1.jpg;687;C3.jpg;C2.jpg;grey.jpg;C1.jpg;2079;4;4;1
174;eq1;34;B2.jpg;331;D2.jpg;D3.jpg;D1.jpg;grey.jpg;6151;1;1;1
175;eq1;35;C3.jpg;1362;grey.jpg;B3.jpg;B2.jpg;B1.jpg;1080;2;2;1
176;eq1;36;D2.jpg;2614;C1.jpg;grey.jpg;C3.jpg;C2.jpg;13375;4;4;1
179;adrev1;1;A1.jpg;674;D2.jpg;D1.jpg;D3.jpg;grey.jpg;5464;1;2;0
180;adrev1;2;A2.jpg;733;D1.jpg;grey.jpg;D2.jpg;D3.jpg;3742;4;3;0
181;adrev1;3;A2.jpg;409;D3.jpg;grey.jpg;D2.jpg;D1.jpg;4672;1;3;0
182;adrev1;4;A1.jpg;537;D1.jpg;grey.jpg;D2.jpg;D3.jpg;8415;3;4;0
183;adrev1;5;A3.jpg;560;grey.jpg;D2.jpg;D1.jpg;D3.jpg;1511;3;4;0
184;adrev1;6;A3.jpg;349;D1.jpg;D3.jpg;grey.jpg;D2.jpg;3215;1;1;1
185;adrev1;7;A1.jpg;2617;grey.jpg;D2.jpg;D1.jpg;D3.jpg;3672;2;4;0
186;adrev1;8;A3.jpg;404;grey.jpg;D2.jpg;D3.jpg;D1.jpg;1799;4;4;1
187;adrev1;9;A3.jpg;584;D2.jpg;D3.jpg;grey.jpg;D1.jpg;4376;4;4;1
188;adrev1;10;A1.jpg;511;D3.jpg;D2.jpg;D1.jpg;grey.jpg;1327;2;2;1
189;adrev1;11;A2.jpg;547;D3.jpg;D1.jpg;grey.jpg;D2.jpg;2079;1;1;1
190;adrev1;12;A2.jpg;593;D2.jpg;D1.jpg;grey.jpg;D3.jpg;943;4;4;1
191;adrev1;13;A1.jpg;690;D1.jpg;D3.jpg;D2.jpg;grey.jpg;1543;3;3;1
192;adrev1;14;A2.jpg;572;grey.jpg;D3.jpg;D1.jpg;D2.jpg;1568;2;2;1
193;adrev1;15;A3.jpg;484;D3.jpg;D1.jpg;grey.jpg;D2.jpg;2624;2;2;1
194;adrev1;16;A1.jpg;356;D3.jpg;grey.jpg;D1.jpg;D2.jpg;1231;4;4;1
195;adrev1;17;A2.jpg;349;grey.jpg;D2.jpg;D3.jpg;D1.jpg;959;3;3;1
196;adrev1;18;A3.jpg;474;D2.jpg;D1.jpg;D3.jpg;grey.jpg;1080;2;1;0
197;adrev2;1;A3.jpg;429;D1.jpg;D2.jpg;grey.jpg;D3.jpg;3224;1;1;1
198;adrev2;2;A2.jpg;359;D2.jpg;D1.jpg;D3.jpg;grey.jpg;2351;3;3;1
199;adrev2;3;A2.jpg;552;D3.jpg;D1.jpg;grey.jpg;D2.jpg;1335;1;1;1
200;adrev2;4;A1.jpg;883;grey.jpg;D3.jpg;D2.jpg;D1.jpg;4151;3;3;1
201;adrev2;5;A1.jpg;569;D1.jpg;grey.jpg;D3.jpg;D2.jpg;1375;4;4;1
202;adrev2;6;A3.jpg;673;D3.jpg;grey.jpg;D1.jpg;D2.jpg;2111;3;3;1
203;adrev2;7;A3.jpg;385;grey.jpg;D2.jpg;D1.jpg;D3.jpg;1463;3;2;0
204;adrev2;8;A2.jpg;303;D2.jpg;grey.jpg;D1.jpg;D3.jpg;1223;4;4;1
205;adrev2;9;A1.jpg;384;grey.jpg;D2.jpg;D3.jpg;D1.jpg;2143;2;2;1
206;adrev2;10;A2.jpg;311;D1.jpg;D2.jpg;D3.jpg;grey.jpg;1255;3;3;1
207;adrev2;11;A3.jpg;424;D2.jpg;grey.jpg;D3.jpg;D1.jpg;7648;4;4;1
208;adrev2;12;A2.jpg;596;grey.jpg;D3.jpg;D2.jpg;D1.jpg;991;2;2;1
209;adrev2;13;A1.jpg;351;D2.jpg;D3.jpg;D1.jpg;grey.jpg;2288;1;1;1
210;adrev2;14;A2.jpg;1226;D1.jpg;D3.jpg;D2.jpg;grey.jpg;3023;2;2;1
211;adrev2;15;A1.jpg;1214;D2.jpg;grey.jpg;D1.jpg;D3.jpg;1935;1;1;1
212;adrev2;16;A3.jpg;2002;D3.jpg;D1.jpg;D2.jpg;grey.jpg;2343;2;2;1
213;adrev2;17;A3.jpg;894;D1.jpg;D3.jpg;grey.jpg;D2.jpg;1599;1;1;1
214;adrev2;18;A1.jpg;416;D3.jpg;D1.jpg;grey.jpg;D2.jpg;616;4;4;1
215;adrev3;1;A1.jpg;529;D2.jpg;D1.jpg;D3.jpg;grey.jpg;647;1;1;1
216;adrev3;2;A3.jpg;651;D2.jpg;D3.jpg;grey.jpg;D1.jpg;4687;4;4;1
217;adrev3;3;A2.jpg;267;grey.jpg;D3.jpg;D1.jpg;D2.jpg;1272;2;2;1
218;adrev3;4;A3.jpg;685;grey.jpg;D2.jpg;D3.jpg;D1.jpg;2023;4;4;1
219;adrev3;5;A2.jpg;772;grey.jpg;D2.jpg;D3.jpg;D1.jpg;791;3;3;1
220;adrev3;6;A2.jpg;770;D3.jpg;D1.jpg;grey.jpg;D2.jpg;1439;1;1;1
221;adrev3;7;A1.jpg;561;D1.jpg;D3.jpg;D2.jpg;grey.jpg;1192;3;3;1
222;adrev3;8;A3.jpg;865;grey.jpg;D2.jpg;D1.jpg;D3.jpg;784;3;3;1
223;adrev3;9;A3.jpg;732;D2.jpg;D1.jpg;D3.jpg;grey.jpg;5415;2;2;1
224;adrev3;10;A1.jpg;960;D3.jpg;D2.jpg;D1.jpg;grey.jpg;8247;2;2;1
225;adrev3;11;A1.jpg;2736;grey.jpg;D2.jpg;D1.jpg;D3.jpg;2087;2;2;1
226;adrev3;12;A2.jpg;621;D2.jpg;D1.jpg;grey.jpg;D3.jpg;4687;4;4;1
227;adrev3;13;A3.jpg;409;D3.jpg;D1.jpg;grey.jpg;D2.jpg;2967;2;2;1
228;adrev3;14;A2.jpg;516;D3.jpg;grey.jpg;D2.jpg;D1.jpg;936;1;1;1
229;adrev3;15;A2.jpg;147;D1.jpg;grey.jpg;D2.jpg;D3.jpg;944;4;4;1
230;adrev3;16;A3.jpg;341;D1.jpg;D3.jpg;grey.jpg;D2.jpg;1312;1;1;1
231;adrev3;17;A1.jpg;292;D3.jpg;grey.jpg;D1.jpg;D2.jpg;1654;4;4;1
232;adrev3;18;A1.jpg;258;D1.jpg;grey.jpg;D2.jpg;D3.jpg;903;3;3;1
233;mixrev1;1;A3.jpg;218;grey.jpg;C1.jpg;C2.jpg;C3.jpg;5967;4;2;0
234;mixrev1;2;A2.jpg;702;B2.jpg;grey.jpg;B1.jpg;B3.jpg;2080;1;4;0
235;mixrev1;3;A3.jpg;446;grey.jpg;D3.jpg;D1.jpg;D2.jpg;3903;3;2;0
236;mixrev1;4;A1.jpg;384;B3.jpg;B2.jpg;grey.jpg;B1.jpg;12045;4;1;0
237;mixrev1;5;A3.jpg;312;B1.jpg;B3.jpg;B2.jpg;grey.jpg;4183;2;3;0
238;mixrev1;6;A3.jpg;301;grey.jpg;D2.jpg;D3.jpg;D1.jpg;2066;4;2;0
239;mixrev1;7;A2.jpg;441;grey.jpg;C2.jpg;C3.jpg;C1.jpg;2032;2;3;0
240;mixrev1;8;A1.jpg;326;B2.jpg;B3.jpg;B1.jpg;grey.jpg;1982;3;2;0
241;mixrev1;9;A1.jpg;398;C2.jpg;C3.jpg;C1.jpg;grey.jpg;2814;3;1;0
242;mixrev1;10;A2.jpg;465;B3.jpg;B2.jpg;B1.jpg;grey.jpg;2350;2;3;0
243;mixrev1;11;A2.jpg;294;B3.jpg;grey.jpg;B1.jpg;B2.jpg;3893;4;3;0
244;mixrev1;12;A2.jpg;538;grey.jpg;D2.jpg;D3.jpg;D1.jpg;4238;3;2;0
245;mixrev1;13;A1.jpg;495;grey.jpg;B1.jpg;B3.jpg;B2.jpg;4289;2;2;1
246;mixrev1;14;A3.jpg;597;B3.jpg;B1.jpg;grey.jpg;B2.jpg;672;1;1;1
247;mixrev1;15;A1.jpg;318;grey.jpg;D3.jpg;D1.jpg;D2.jpg;2304;4;3;0
248;mixrev1;16;A2.jpg;311;D1.jpg;D2.jpg;grey.jpg;D3.jpg;4208;4;2;0
249;mixrev1;17;A2.jpg;322;C2.jpg;grey.jpg;C1.jpg;C3.jpg;2240;1;1;1
250;mixrev1;18;A3.jpg;368;D3.jpg;D1.jpg;grey.jpg;D2.jpg;2240;2;1;0
251;mixrev1;19;A1.jpg;360;C1.jpg;C2.jpg;grey.jpg;C3.jpg;2320;1;1;1
252;mixrev1;20;A1.jpg;254;D2.jpg;grey.jpg;D1.jpg;D3.jpg;3536;1;3;0
253;mixrev1;21;A1.jpg;479;grey.jpg;D2.jpg;D3.jpg;D1.jpg;5560;2;2;1
254;mixrev1;22;A2.jpg;474;D3.jpg;D1.jpg;D2.jpg;grey.jpg;3232;1;2;0
255;mixrev1;23;A3.jpg;482;B1.jpg;grey.jpg;B3.jpg;B2.jpg;3664;3;3;1
256;mixrev1;24;A3.jpg;1924;C3.jpg;C2.jpg;grey.jpg;C1.jpg;871;1;1;1
257;mixrev1;25;A2.jpg;602;C3.jpg;grey.jpg;C2.jpg;C1.jpg;7720;3;4;0
